Original,Edited,Title,Genre,Author,URL
,"Buồn buồn một chút
Giọng em mùa đông
Ngiêng nghiêng trời đất
Hoa xoan bờ sông.

Gió lạnh rời rợi
Son phấn nhạt nhoà
Đôi mắt em đấy
Anh mới nhận ra.

Du dương mời mọc
Nhịp gõ bên đèn
Cò cưa đàn, sáo...
Đêm mờ trăng lên.

Bàn tay khéo xếp
Giọng buồn như ai
Một đời thương nhớ
Nước mắt chia hai.

Ả đào xin đợi
Em hát, mời anh
Lời nào cho thấu
Lòng chớm mưa xuân...",Hát ả đào,Bốn chữ,Thái Thăng Long,https://www.thivien.net//Th%C3%A1i-Th%C4%83ng-Long/H%C3%A1t-%E1%BA%A3-%C4%91%C3%A0o/poem-UlOuPI3OiYh9eXhHfKu5TA
,"Hát mãi
Lời ca theo gió
Lời ca theo năm tháng.
Con tim cạn kiệt!
Tóc trắng tựa mây.
Hát
Hát mãi
Những lời mịn màng nhung lụa
Nỗi đau nào
Tình yêu nào
Đọng lại?
Đọng lại những vỉa dày trầm tích
Đêm trăng ấy
Em hát
Thật nhiều
Bồng bềnh những cơn mơ.
Phiêu lãng
Bồng bềnh một gã lái đò
Gõ mạn thuyền
Trôi trên sóng nước
Bờ ở đâu?
Và người ở đâu?",Hát mãi,Tự do,Thái Thăng Long,https://www.thivien.net//Th%C3%A1i-Th%C4%83ng-Long/H%C3%A1t-m%C3%A3i/poem-7FLTBUmiOK0ujf0F91yY4g
,"Em thả tiếng dương cầm
Trống không lòng ta thành vệ cỏ.
Ướt đầm sương đêm
Ướt đầm ánh trăng.
Gió nỉ non
Chẳng thể nào đến ở
Đêm không đâu
Bảy nốt nhạc đổi chiều.
Bảy âm điệu đan xen luyến tiếc.
Anh bay lên
Bay lên
Từ bờ cỏ mùa xuân.",Hoà âm,Tự do,Thái Thăng Long,https://www.thivien.net//Th%C3%A1i-Th%C4%83ng-Long/Ho%C3%A0-%C3%A2m/poem-zB0jaSkh-eCsB8GPtyAy2Q
,"Ta vụng dại trước chiều thu tràn hương cốm
Gió lơ mơ
Mây trắng cũng lơ mơ
Tháng Chín sông Hồng nước đỏ
Lá sen xanh
Cốm sữa đầu mùa
Vụng dại cả mùa thu năm trước
Tuổi thơ ta hun hút đâu rồi?
Bờ đê ấy, con cườm cườm ấy
Tít mù xa ở phía cuối trời.
Em giữ lại mùa thu hương cốm
Giúp ai kia mãi mãi nhớ về
Ta cứ ước giá còn thơ bé
Tắm hồn thu bằng hương cốm quê...",Hương cốm,Tự do,Thái Thăng Long,https://www.thivien.net//Th%C3%A1i-Th%C4%83ng-Long/H%C6%B0%C6%A1ng-c%E1%BB%91m/poem-D8JHwyHeUHr3QA5MtcElUw
,"Chẳng biết ai về mùa mong để nhớ
Chẳng biết ai đi, một nửa chẳng đi
Bài hát thầm thì
Cánh chim vội vã
Chiều nắng nhạt hàng cây vàng lá
Bước chân phố hè ta đợi gió heo may.
Người mong người qua đây
Rón rén trong giấc mơ chợt hiện
Nghìn ngõ ngách chập chờn
Nghìn tình yêu xanh lá
Nghìn mùa trăng
Mà ai đó vẫn thèm
Những hàng số tựa trận đồ bát quái
Ba chiều vẫn là vụng dại!
Ba chiều liệu có khôn?
Thôi thì ném một vòng hương
Hoa lả tả rắc đầy đường đêm vắng
Ma trận hồn
Thầm thì lời hát
Đêm cuối thu
Những dãy số trốn chạy tít mù...",Ma trận,Tự do,Thái Thăng Long,https://www.thivien.net//Th%C3%A1i-Th%C4%83ng-Long/Ma-tr%E1%BA%ADn/poem-vy3xZn2r2Z37uRZ6nl4VHQ
,"Cơn mưa mà nhớ người xưa
Người nay nhớ người nay mịt mù
hồ rộng.
Non cao mấy tấc
Chùa chênh vênh như lạc cõi tiên.
Cây với người
Còn có duyên?
Bạn với ta
Ngơ ngơ ngẩn ngẩn
Lặng lẽ trôi trong giấc mộng xưa...",Mưa ở Di Hoà Viên,Tự do,Thái Thăng Long,https://www.thivien.net//Th%C3%A1i-Th%C4%83ng-Long/M%C6%B0a-%E1%BB%9F-Di-Ho%C3%A0-Vi%C3%AAn/poem-v19kMYmUntdbDyt-8KwsPQ
,"Người khóc là người còn ở lại
Người không đi trăm tuổi vẫn không đi!
Hoa tím ấy 
Suốt cuộc đời cơ nhỡ 
Muối mồ hôi đọng vỉa ở chân đê…
Người khóc là người yêu cái đẹp
Tóc trắng như mây
Trắng suốt cả tâm hồn
Nỗi buồn đời chỉ dành cho thi sĩ!
Cay đắng nào nhờ gió mang đi
Ta là kẻ hậu sinh thế sự
Mượn thời gian, tím cả thời gian.
Hoa sim lắng trong hồn thiếu nữ
Nước mắt tháng giêng 
Thành đá tạc trên ngàn.",Nước mắt tháng giêng,Tự do,Thái Thăng Long,https://www.thivien.net//Th%C3%A1i-Th%C4%83ng-Long/N%C6%B0%E1%BB%9Bc-m%E1%BA%AFt-th%C3%A1ng-gi%C3%AAng/poem-60TA3A892scac0Vyzi2kWg
,"Cả đời anh mơ về thuyền nhỏ
Sông rồi sông thuyền em ở bến nào?
Gió rét thổi đáy mắt em một dạo
Anh lần tìm ngơ ngẩn câu ca dao...

Cả đời anh ước về thuyền nhỏ
Buồm căng lên sóng đưa đẩy con thuyền
Sông Xuân ấy một lần anh đến
Bến đò hoang hun hút không tên

Cả đời anh tìm về con thuyền nhỏ
Em đâu xa trôi mãi phía cùng trời
Đêm xuân lạnh thuyền em không tới
Trăng chơi vơi mù mịt mưa rơi...",Thuyền nhỏ,Tự do,Thái Thăng Long,https://www.thivien.net//Th%C3%A1i-Th%C4%83ng-Long/Thuy%E1%BB%81n-nh%E1%BB%8F/poem-Eph_0c6J0sAMlQ75eMsE7w
,"Trăm năm như thế
Nỗi đau nào ta qua?
Con đường xưa đã xa
Bao chiều ấy thành hư không sương khói

Trăm năm như thế
Mắt người buồn, tuổi thơ của ta
Mắt người buồn
Để tình đi qua.

Trăm năm như thế
Vòng vèo dòng sông
Vòng vèo con đường xa lắc
Nỗi đau thời gian
Tìm tình trở lại
Núi non ơi, rừng đã già rồi
Phố phưòng ơi mùa nào riêng tôi
Giọt nước mắt chảy ngược vào ký ức

Trăm năm như thế
Vũ trụ này nhỏ nhoi
Trăm năm như thế
Mãi vẫn còn vần thơ đã xa.

Trăm năm như thế
Mắt người buồn trời trong veo của tôi
Mắt người buồn con đường kia xa lắc
Yêu một đời
Một đời, mùa nào riêng tôi?",Trăm năm...,Tự do,Thái Thăng Long,https://www.thivien.net//Th%C3%A1i-Th%C4%83ng-Long/Tr%C4%83m-n%C4%83m/poem-W08KupuRKBJBg5Y6poRjkA
,"Em có về vườn trưa không em
Vườn bãi giữa đang mùa xanh tre chuối
Hương mật hạ đọng dày trong múi vải
Trái hồng bì mang vị nắng xa xăm

Mảnh vườn rung trong cơn gió nồm nam
Cây như sóng dào lên rồi lại ngủ
Cánh ong bay sao chuyên cần đến thế
Đất mơ màng nghe nhựa ngấm vô cây.

Trái ổi đào thơm mát giữa lòng tay
Thương em khát con đường xa cát trắng
Cần mẫn quá tiếng sông Hồng đổ sóng
Anh ước gì được hái trái em ăn,

Lũ qua rồi vườn ta lại thêm xanh
Lá mục ải đã thành men thấm rễ
Sau cơn lũ cây lại càng biết trẻ
Mùa này sông đang đầy phù sa.

Trái hồng xiêm, trái mít, trái na
Trăm vị trái ngọt ngào từ vị đất
Bài thơ nhỏ về vườn trưa anh viết
Cũng bắt đầu từ nỗi nhớ em thôi.",Bãi giữa vườn trưa,Tự do,Vũ Quần Phương,https://www.thivien.net//V%C5%A9-Qu%E1%BA%A7n-Ph%C6%B0%C6%A1ng/B%C3%A3i-gi%E1%BB%AFa-v%C6%B0%E1%BB%9Dn-tr%C6%B0a/poem-JX7CuLS2-fTMRR67UZboyA
,"Nhân thấy người cân thuê bên hè phố

Bên hè phố
Chiếc cân
Gương mặt trầm như đá
Trước nặng nhẹ của bao người thiên hạ

Anh chỉ buồn chỉ vui
Khi đếm đồng tiền con trong bàn tay vất vả.

Trang giấy này cũng giống bàn cân
Tôi cũng cân
Cái nặng nhẹ của đời
Cái nặng nhẹ của từng số phận
Có trang giấy cũ rồi
Thời gian đã lên rêu
Trên từng hàng chữ
Nhưng cái cân, người xưa vùi trong đó
Vẫn còn cân
Cân áo, cân cơm
Cân vua, cân chúa
Cân máu chảy đầu rơi voi giày ngựa xé
Chiếc bàn cân run lên
Thành trái tim máu rỏ
Trang giấy nát
Mà trái tim vẫn đỏ
Vẫn còn cân

Người đàn ông lặng im
Bên chiếc cân biết nói
Trang giấy lạnh nhưng câu thơ nóng hổi
Biết làm sao lặng im.",Cân,Tự do,Vũ Quần Phương,https://www.thivien.net//V%C5%A9-Qu%E1%BA%A7n-Ph%C6%B0%C6%A1ng/C%C3%A2n/poem-_OowfAXfzMEO4fEQMZONmw
,"Hoa khâm liệm cho chè bằng chính thân hoa
chôn những sợi móc câu vào tầng tầng hương ngát
sương đêm ngoài kia - nước mắt
khóc cho hoa
hay khóc cho chè

Sương đâu có khóc hoa
sương tiễn hoa về đất
rồi sương lại hoà trong đầm nước
lại đón hương và sắc
những mùa sen sau

Tôi nâng chén chè sen ngạt ngào hương mùa hạ
tôi uống chè hay sen
không biết
chỉ biết rằng hoa thác
thì chè thành hương bay.",Chè sen,Tự do,Vũ Quần Phương,https://www.thivien.net//V%C5%A9-Qu%E1%BA%A7n-Ph%C6%B0%C6%A1ng/Ch%C3%A8-sen/poem-_mWWfd8wujJajb6hNskviw
,"Lửa nằm trong bao diêm
Chữ nằm trong lọ mực
Cái mầm nằm trong hạt
Cái hoa nằm trong cây
Dòng điện nằm trong dây
Kéo cả tàu điện chạy.

Nhưng còn có chuyện này:
Biến diêm thành lửa cháy
Biến mực thành thơ hay
Biến hạt hoá thành cây
Xui cây làm quả chín
Biến dây thành ra điện
Bắt điện kéo tàu đi…
Những phép biến diệu kì
Nằm trong tay em đấy!",Có chuyện này,Năm chữ,Vũ Quần Phương,https://www.thivien.net//V%C5%A9-Qu%E1%BA%A7n-Ph%C6%B0%C6%A1ng/C%C3%B3-chuy%E1%BB%87n-n%C3%A0y/poem-K3ZN7kdmmTu1AOtyyFd7YA
,"Nắng kia là thực hay mơ
Cỏ xanh xanh thực hay ngờ là xanh
Mây bay muôn dặm hành trình
Đến đây mây quẩn với mình bên chân
Không gian quên cả xa gần
Thời gian như mới một lần sớm mai.
Núi cao cao rộng cao dài
Ùn trong mặt đất, chật ngoài chân mây
Bạt ngàn xanh đậm là cây
Xanh tươi là cỏ, xanh mây là trời
Mênh mang lạnh mấy khoảng đồi
Bỗng nghe ấm một chuỗi cười giòn tan.

Trên nền cỏ ứng nắng lam
Công nhân một tốp chừng đang dựng nhà
Tiếng chàng đục mộng vang xa
Tiếng chày nện cột bay qua lũng đèo
Thời gian thành nhịp cưa đều
Không gian thành cột thành kèo song song.

Nóc nhà bác thợ thong dong
Tay cưa tay thước đo cùng bao la
Mây bay như biển như hồ
Núi như lớp lớp sóng xô quanh nhà
Quá giang, mộng bắt theo xà
Dẻo đai nút lạt buộc qua chân trời.

Kiểu quen, nhà của bao đời
Thềm hiên bậu cửa chân người vào ra.
Ngước nhìn thăm thẳm mây xa
Mây bay vô tận, mái nhà con con.
Cao vời quạnh núi xa non
Bỗng nghe thấm thía tâm hồn đất đai.",Dựng nhà trên dãy Hoàng Liên,Lục bát,Vũ Quần Phương,https://www.thivien.net//V%C5%A9-Qu%E1%BA%A7n-Ph%C6%B0%C6%A1ng/D%E1%BB%B1ng-nh%C3%A0-tr%C3%AAn-d%C3%A3y-Ho%C3%A0ng-Li%C3%AAn/poem-QaWtcvfJ50W9lH-3piukiw
,"Trời thì quá cao
Biển thì quá rộng
Gió ở đây quá lộng
Mưa ở đây quá dầy
Mà hoa quá thơ ngây
Những chùm hoa cúc biển
Tươi vàng pha ngát tím
Đẹp mà không ai hay

Đẹp mà không ai hay
Nơi này xa xóm mạc
Nhưng hoa thì phải đẹp
Mà hương thì phải bay.

Tóc ta giờ đã bạc
Nhìn hoa mà thương thay.",Hoa cúc biển,Tự do,Vũ Quần Phương,https://www.thivien.net//V%C5%A9-Qu%E1%BA%A7n-Ph%C6%B0%C6%A1ng/Hoa-c%C3%BAc-bi%E1%BB%83n/poem-HNWxqFrNpiFI42poa_nQbw
,"Cây lá nói gì bên đường
sỏi đá thì thầm chi dưới gót
gió tươi tốt quên đường xa nhọc mệt
bờ cỏ hoa vàng đang nhớ mong

Đá đâu có vô tri
đêm qua gió mùa về. Mưa bụi
đánh thức những chồi cây. Đá bắt đầu cựa quậy
núi mịn xanh lên màu rêu nhung
đồng lại ủ mùa tam giác mạch
đợi sấm lên là hoa gạo đầy cành

Cả trời đất như có gì hồi hộp
lắng nghe từ trên cao
từ sâu thẳm, nơi bắt đầu nhật nguyệt
từ suối phía nguồn xa
từ đàn kiến xếp hàng rước cờ đi dưới đất
từ hoa lúa vào men ủ hương làm hạt thóc

Có ông già ngơ ngác
cây gậy trúc trong tay bật mầm sinh lá trúc
thời gian ùa về thành kí ức
kí ức thành chiếc ba lô du lịch
bàn chân vỗ cánh, con đường bay
trái đất tự nhổ neo
mùa xuân vừa đến đích.",Khởi hành,Tự do,Vũ Quần Phương,https://www.thivien.net//V%C5%A9-Qu%E1%BA%A7n-Ph%C6%B0%C6%A1ng/Kh%E1%BB%9Fi-h%C3%A0nh/poem-hNZ0R7cLIOmoStQ4EGAQ-g
,"Ông nựng câu hát ru
câu ru bồng bế cháu
đôi tay ông khô gầy
mái tóc ông bạc xoá
lấy gì ru cháu đây!

Đồng Đăng hay Cửa Phủ
con cò bay mấy đời
bay qua làng nắng lửa
bay qua đồi mưa rơi
cánh cò giờ mệt lả
ru cháu gì cháu ơi

Ông ru cùng ngọn lửa
bếp từ không nhen rồi
ông ru theo nhịp võng
võng đâu mà đưa nôi
ông ru đêm sáo thổi
Trung thu trăng giữa trời
nước Mỹ tràn ánh điện
đêm rằm không ai chơi.

Ông bồng cháu trên tay
tay ông thành xứ sở
ông ngồi canh cháu ngủ
 lời im nghe tim ru.",Lặng im ru cháu,Năm chữ,Vũ Quần Phương,https://www.thivien.net//V%C5%A9-Qu%E1%BA%A7n-Ph%C6%B0%C6%A1ng/L%E1%BA%B7ng-im-ru-ch%C3%A1u/poem-Sdr6SAjUrdyTnYTELlJuGg
,"Anh vẽ những gì mắt không thấy
nhưng lòng anh nhìn ra
người như cơn gió tình như đá
nhấp nhánh vòm sao cao chuyện chi
có mảnh hồn làng trong tiếng sáo
có con chó nhỏ sủa trăng suông
anh vẽ mơ màng đôi mắt nó
nỗi buồn thăm thẳm bóng quê hương
anh vẽ lòng anh không địa chỉ
tiếng gà xóm núi ngọn đèn tê
thuyền đi bến lạnh bờ sông gió
gỗ đá nhìn nhau trong cõi mê
chữ ở trong đầu rơi xuống đất
mọc thành cây. Quả chín hương bay
anh vẽ mùi hương con dế thức
thức cánh buồm trăng trên biển mây
anh vẽ rồi yêu cô-gái-tranh
bóng ai về lại bờ sông nhớ
cánh đồng thuở ấy lúa ba giăng
chú Cuội ngồi mơ bóng chị Hằng
màu nét cũng mơ trong cõi thức
lại mang đời thực hoá thành thơ
anh vẽ đời thơ trong nét thực
hay vẽ hồn anh trong cõi mơ",Màu nét nằm mơ,Tự do,Vũ Quần Phương,https://www.thivien.net//V%C5%A9-Qu%E1%BA%A7n-Ph%C6%B0%C6%A1ng/M%C3%A0u-n%C3%A9t-n%E1%BA%B1m-m%C6%A1/poem-oKWAus5NtlnKf9CkVI9lUQ
,"Nụ cười gương mặt đá
Trên bảy trăm năm vẫn tươi
Nụ cười trên mặt người
Chưa tươi đã héo
Vầng trăng cổ xưa khi tròn khi méo
Đêm đêm sáng với nụ cười này

Ai đã ngồi đây
Những chiều sương xuống
Mặt trời đỏ như trái tim đứt cuống
Rụng phía trời tây
Tông lê sáp lênh loang hấp hối ánh ngày
Rừng dưới kia sẫm lại
Người ngồi đây dại ngây
Vạt cà sa không gói được ngày
Người u trầm với đá
Đá u trầm với cây

Những du khách bốn biển về đây
Muốn sống lại phút u trầm thuở ấy
Cũng mặt trời đang thoi thóp cháy
Cũng rừng cây vào đêm thâm u
Nhưng làm sao đám láo nháo khách du
U trầm trở lại

Nụ cười đá môi cong như nhạo
Bao giờ cho đến xưa",Mặt trời lặn ở Ăng kor,Tự do,Vũ Quần Phương,https://www.thivien.net//V%C5%A9-Qu%E1%BA%A7n-Ph%C6%B0%C6%A1ng/M%E1%BA%B7t-tr%E1%BB%9Di-l%E1%BA%B7n-%E1%BB%9F-%C4%82ng-kor/poem-iKsneqbw0Q37Atwl8bFUoA
,"Cây bưởi vào xuân, hoa bưởi thơm
Kiến xếp hàng đôi đi rước hương
Hai con khênh một sợi tơ mật
Ong lượn xung quanh rộn cả vườn.

Hương bưởi làm say các ngõ quê
Cỏ gà cỏ mật xóm đường đê
Nửa đêm thức giấc nghe trong lá:
Men của mùa xuân đã rót về.

Vườn tược ao chuôm với cửa nhà
Rì rầm trò chuyện với đêm hoa
Mái đình thơm ngói thì tâm sự
Với một nguồn hương xa, tít xa.",Mùa hoa bưởi,Bảy chữ,Vũ Quần Phương,https://www.thivien.net//V%C5%A9-Qu%E1%BA%A7n-Ph%C6%B0%C6%A1ng/M%C3%B9a-hoa-b%C6%B0%E1%BB%9Fi/poem-H19gOAUmONyDrwVFJRvwIw
,"Nắng đã vàng hanh như phấn bay
Đã nghe tiếng sếu vọng sông gày
Trước sân mây trắng về đông lắm
Em ở xa nhà, em có hay.

Em có hình dung những mái tranh
Nắng lên khói ủ mộng yên lành
Vườn sau tre mía xôn xao lá
Anh chẳng là cây cũng trĩu cành

Em có cùng anh lên núi không
Có nghe thầm thĩ tiếng rừng thông
Nắng chiều ngả bóng thông in đất
Anh ngả vào đâu nỗi nhớ mong

Xuân sắp sang rồi xuân sắp qua
Năm qua, năm tới, lại năm qua
Mà sao nắng cứ như tơ ấy
Rung tự trời cao xuống ngõ xa.",Nắng đã hanh rồi,Bảy chữ,Vũ Quần Phương,https://www.thivien.net//V%C5%A9-Qu%E1%BA%A7n-Ph%C6%B0%C6%A1ng/N%E1%BA%AFng-%C4%91%C3%A3-hanh-r%E1%BB%93i/poem-5Kj5Ug01kSl1eSxvEiJfSg
,"Cái gậy có một chân,
Biết giúp bà khỏi ngã.
Chiếc com-pa bố vẽ,
Có chân đứng, chân quay.
Cái kiềng đun hằng ngày,
Ba chân xoè trong lửa.
Chẳng bao giờ đi cả,
Là chiếc bàn bốn chân.
Riêng cái võng Trường Sơn,
Không chân đi khắp nước.",Những cái chân,Năm chữ,Vũ Quần Phương,https://www.thivien.net//V%C5%A9-Qu%E1%BA%A7n-Ph%C6%B0%C6%A1ng/Nh%E1%BB%AFng-c%C3%A1i-ch%C3%A2n/poem-T1qXFyyXLpEF5g2v3-bPeg
,"Thưở bé qua sông tôi thấy họ sơn cầu
Chiếc cầu dài như mười năm đi học
Sơn được đến đầu này thì đầu kia sơn dóc
Những người thợ treo mình trên sông
Mười năm sơn không một phút nao lòng

Mười năm trôi...
Mùa lũ đổi mùa trong
Bờ bãi đổi bên bồi bên lở
Tôi cũng chẳng còn thời thơ dại nữa
Có ước mơ đã thành chuyện viển vông
Có niềm vui nhớ lại thấy se lòng
Những người thợ đêm ngày bền bỉ
Nước trôi đi dòng sông vẫn ở
Người sơn cầu luôn hát và sơn.

Có những năm giặc đánh xuống Long Biên
Chiếc cầu cũ mang vài nhịp gãy
Những người thợ sơn cầu vẫn đấy
Những nhịp còn không được rỉ han
Người sơn cầu vẫn đủ ba nước sơn
Họ vừa làm vừa hát.
Công việc họ chẳng có hầm tránh giặc
Chẳng có lều che mưa
Trên đầu họ những đám mây bay qua
Dưới chân họ thời gian đổ sóng
Tóc đôi người điểm trắng
Chiếc cầu tươi nước sơn.
Và cuộc đời như cũng vội vàng hơn
Bao người qua nhưng mấy ai để ý
Những người thợ bên lề đường bền bỉ
Lấy đời mình ngăn sự rỉ han.

Không hiểu sao đứng trước mọi gian nan
Tôi lại nghĩ những người sơn cầu ấy...",Những người sơn cầu,Tự do,Vũ Quần Phương,https://www.thivien.net//V%C5%A9-Qu%E1%BA%A7n-Ph%C6%B0%C6%A1ng/Nh%E1%BB%AFng-ng%C6%B0%E1%BB%9Di-s%C6%A1n-c%E1%BA%A7u/poem--SwiZgJmeBG02E16Ndu82Q
,"Phải chăng trước gương em thoáng nét buồn:
tuổi trẻ xa rồi, nhan sắc đi đâu!
Nhan sắc thành đời anh và các con khôn lớn
Thành tháng ngày khuya sớm lo toan
Thuở sinh đứa con đầu
em tháo vội chiếc áo len duy nhất,
chiếc áo hồi môn một thời con gái
để đan thành tấm áo nhỏ cho con
Anh đã rét cái rét em trong mùa đông ấy
ấm cái ấm của con suốt cả đời người
Em thức trắng nhiều đêm để bây giờ tóc bạc
mỗi sợi ấy dệt anh vào với cuộc đời này
Những sợi bạc vì anh mà có
những sợi chiều xao xác heo may
Năm tháng hạt thành cây, cây thành mùa trĩu quả
năm tháng dắt em đi lên mẹ, lên bà,
lấy khuya sớm nắng mưa thành mùa ấm lạnh
lấy bước nhỏ chân mình đo mọi chặng đường xa
Đôi vai mảnh tảo tần thành nơi anh nương tựa
bàn tay khum che chở hóa căn nhà
sợi tóc bạc như một lời nói nhỏ
anh nghe thầm gian khổ những ngày qua!",Phải chăng...,Tự do,Vũ Quần Phương,https://www.thivien.net//V%C5%A9-Qu%E1%BA%A7n-Ph%C6%B0%C6%A1ng/Ph%E1%BA%A3i-ch%C4%83ng/poem-eZeMi7uj6edkPq3ppBhx5g
